date,time,temperature,dewpoint,humidity,windspeed,condition
2016-01-23,12:51,28,25,88,29,Heavy Snow / Windy
2016-01-23,13:51,28,25,88,23,Heavy Snow / Windy
2016-01-23,14:51,28,25,88,24,Heavy Snow / Windy
2016-01-23,15:51,28,25,88,18,Heavy Snow
2016-01-23,16:51,28,25,88,25,Heavy Snow / Windy
2016-01-23,17:51,28,25,88,21,Heavy Snow / Windy
2016-01-23,18:51,27,24,89,18,Heavy Snow
2016-01-23,19:51,27,24,89,21,Heavy Snow / Windy
2016-01-23,20:51,25,22,88,22,Snow / Windy
2016-01-23,21:51,26,20,78,17,Light Snow
2016-01-23,22:51,28,17,63,21,Light Snow / Windy
2016-01-23,23:51,28,17,63,20,Light Snow
2016-01-24,00:51,28,16,61,21,Light Snow / Windy
2016-01-24,01:51,27,14,58,26,Light Snow / Windy
2016-01-24,02:51,26,11,53,24,Cloudy / Windy
2016-01-24,03:51,25,10,53,17,Cloudy
2016-01-24,04:51,25,9,51,22,Fair / Windy
2016-01-24,05:51,25,10,53,12,Fair
2016-01-24,06:51,25,9,51,20,Fair
2016-01-24,07:51,24,10,55,13,Fair
2016-01-24,08:51,24,9,53,12,Partly Cloudy
2016-01-24,09:51,25,11,55,9,Fair
2016-01-24,10:51,27,12,53,8,Partly Cloudy
2016-01-24,11:51,28,12,51,13,Partly Cloudy
2016-01-24,12:51,31,11,43,13,Partly Cloudy
2016-01-24,13:51,33,12,42,10,Partly Cloudy
2016-01-24,14:51,35,12,39,9,Partly Cloudy
2016-01-24,15:51,36,14,41,9,Partly Cloudy
2016-01-24,16:51,36,15,43,10,Mostly Cloudy
2016-01-24,17:51,36,14,41,10,Mostly Cloudy
2016-01-24,18:51,35,14,42,10,Partly Cloudy
2016-01-24,19:51,34,15,46,8,Partly Cloudy
2016-01-24,20:51,34,15,46,9,Mostly Cloudy
2016-01-24,21:51,33,15,48,9,Mostly Cloudy
2016-01-24,22:51,33,15,48,6,Cloudy
2016-01-24,23:51,33,15,48,6,Cloudy
2016-01-25,00:51,32,16,52,8,Partly Cloudy
2016-01-25,01:51,32,17,54,6,Partly Cloudy
2016-01-25,02:51,32,17,54,3,Fair
2016-01-25,03:51,32,19,59,5,Fair
2016-01-25,04:51,32,18,56,5,Mostly Cloudy
2016-01-25,05:51,31,18,59,5,Cloudy
2016-01-25,06:51,30,17,59,3,Cloudy
2016-01-25,07:51,31,18,59,5,Cloudy
2016-01-25,08:51,33,17,52,3,Cloudy
2016-01-25,09:51,35,19,52,6,Partly Cloudy
2016-01-25,10:51,35,20,54,6,Mostly Cloudy
2016-01-25,11:51,35,20,54,0,Cloudy
2016-01-25,12:51,37,21,52,3,Cloudy
2016-01-25,13:51,37,21,52,0,Mostly Cloudy
2016-01-25,14:51,38,21,51,7,Cloudy
2016-01-25,15:51,37,18,46,8,Cloudy
2016-01-25,16:51,36,21,55,8,Cloudy
2016-01-25,17:51,35,23,61,7,Cloudy
2016-01-25,18:51,35,25,67,5,Mostly Cloudy
2016-01-25,19:51,35,25,67,6,Fair
2016-01-25,20:51,36,23,59,8,Fair
2016-01-25,21:51,35,22,59,5,Fair
2016-01-25,22:51,35,21,57,3,Mostly Cloudy
2016-01-25,23:51,37,26,65,0,Cloudy
2016-01-26,00:51,37,28,70,0,Cloudy
2016-01-26,01:51,38,30,73,6,Mostly Cloudy
2016-01-26,02:51,36,29,76,6,Cloudy
2016-01-26,03:51,36,28,73,3,Cloudy
2016-01-26,04:51,38,30,73,9,Cloudy
2016-01-26,05:51,37,30,76,8,Cloudy
2016-01-26,06:51,37,30,76,8,Cloudy
2016-01-26,07:51,38,30,73,8,Cloudy
2016-01-26,08:51,41,31,67,9,Cloudy
2016-01-26,09:51,42,32,67,7,Cloudy
2016-01-26,10:51,46,32,58,7,Cloudy
2016-01-26,11:51,44,31,60,12,Cloudy
2016-01-26,12:51,45,32,60,6,Cloudy
2016-01-26,13:51,46,32,58,8,Cloudy
2016-01-26,14:51,48,32,54,7,Cloudy
2016-01-26,15:51,48,32,54,6,Fair
2016-01-26,16:51,48,32,54,9,Cloudy
2016-01-26,17:51,47,31,54,10,Cloudy
2016-01-26,18:51,47,31,54,10,Cloudy
2016-01-26,19:51,47,32,56,9,Cloudy
2016-01-26,20:51,46,32,58,8,Cloudy
2016-01-26,21:51,46,32,58,9,Cloudy
2016-01-26,22:51,46,32,58,7,Cloudy
2016-01-26,23:51,45,32,60,6,Cloudy
2016-01-27,00:51,45,32,60,6,Cloudy
2016-01-27,01:51,45,33,63,5,Cloudy
2016-01-27,02:51,47,33,59,12,Cloudy
2016-01-27,03:51,46,33,61,13,Light Rain
2016-01-27,04:51,44,33,65,8,Cloudy
2016-01-27,05:51,43,33,68,9,Cloudy
2016-01-27,06:51,43,29,58,12,Cloudy
2016-01-27,07:51,43,28,56,14,Cloudy
2016-01-27,08:51,42,26,53,18,Cloudy
2016-01-27,09:51,41,25,53,21,Mostly Cloudy / Windy
2016-01-27,10:51,41,22,47,13,Mostly Cloudy
2016-01-27,11:51,44,20,38,8,Mostly Cloudy
2016-01-27,12:51,45,19,36,15,Partly Cloudy
2016-01-27,13:51,45,20,37,18,Partly Cloudy
2016-01-27,14:51,45,21,39,15,Partly Cloudy
2016-01-27,15:51,45,21,39,18,Partly Cloudy
2016-01-27,16:51,43,21,42,18,Partly Cloudy
2016-01-27,17:51,42,22,45,14,Mostly Cloudy
2016-01-27,18:51,41,20,43,8,Partly Cloudy
2016-01-27,19:51,40,22,49,8,Partly Cloudy
2016-01-27,20:51,39,22,50,10,Partly Cloudy
2016-01-27,21:51,39,21,49,10,Partly Cloudy
2016-01-27,22:51,37,21,52,6,Fair
2016-01-27,23:51,36,21,55,3,Fair
2016-01-28,00:51,36,21,55,0,Fair
2016-01-28,01:51,34,21,59,0,Partly Cloudy
2016-01-28,02:51,32,20,61,3,Partly Cloudy
2016-01-28,03:51,32,19,59,5,Fair
2016-01-28,04:51,32,19,59,3,Fair
2016-01-28,05:51,33,19,56,5,Fair
2016-01-28,06:51,33,20,59,5,Fair
2016-01-28,07:51,33,22,64,0,Fair
2016-01-28,08:51,37,25,62,0,Partly Cloudy
2016-01-28,09:51,38,26,62,7,Fair
2016-01-28,10:51,41,24,51,10,Fair
2016-01-28,11:51,42,21,43,13,Partly Cloudy
2016-01-28,12:51,42,18,38,10,Partly Cloudy
2016-01-28,13:51,43,20,40,9,Fair
2016-01-28,14:51,43,20,40,8,Mostly Cloudy
2016-01-28,15:51,43,21,42,10,Cloudy
2016-01-28,16:51,42,21,43,8,Mostly Cloudy
2016-01-28,17:51,41,21,45,7,Partly Cloudy
2016-01-28,18:51,41,21,45,6,Cloudy
2016-01-28,19:51,41,21,45,5,Cloudy
2016-01-28,20:51,41,22,47,6,Cloudy
2016-01-28,21:51,40,22,49,6,Cloudy
2016-01-28,22:51,40,23,51,3,Cloudy
2016-01-28,23:51,40,23,51,7,Cloudy
2016-01-29,00:51,40,23,51,8,Cloudy
2016-01-29,01:51,39,24,55,3,Cloudy
2016-01-29,02:51,40,23,51,12,Cloudy
2016-01-29,03:51,39,23,53,0,Cloudy
2016-01-29,04:51,39,25,57,0,Cloudy
2016-01-29,05:51,39,23,53,3,Mostly Cloudy
2016-01-29,06:51,38,23,55,3,Partly Cloudy
2016-01-29,07:51,38,24,57,9,Partly Cloudy
2016-01-29,08:51,39,24,55,5,Mostly Cloudy
2016-01-29,09:51,40,23,51,10,Mostly Cloudy
2016-01-29,10:51,39,24,55,12,Cloudy
2016-01-29,11:51,41,25,53,14,Cloudy
2016-01-29,12:51,41,28,60,20,Cloudy
2016-01-29,13:51,40,26,58,17,Cloudy
2016-01-29,14:51,41,27,57,15,Cloudy
2016-01-29,15:51,41,26,55,16,Cloudy
2016-01-29,16:51,40,22,49,21,Mostly Cloudy / Windy
2016-01-29,17:51,39,21,49,22,Mostly Cloudy / Windy
2016-01-29,18:51,37,20,50,24,Mostly Cloudy / Windy
2016-01-29,19:51,36,20,52,22,Partly Cloudy / Windy
2016-01-29,20:51,35,19,52,15,Fair
2016-01-29,21:51,34,19,54,14,Fair
2016-01-29,22:51,33,19,56,20,Fair
2016-01-29,23:51,32,17,54,20,Fair
2016-01-30,00:51,31,16,54,13,Partly Cloudy
2016-01-30,01:51,30,16,56,12,Fair
2016-01-30,02:51,30,16,56,12,Partly Cloudy
2016-01-30,03:51,30,17,59,14,Partly Cloudy
2016-01-30,04:51,30,17,59,10,Fair
2016-01-30,05:51,30,17,59,9,Fair
2016-01-30,06:51,30,18,61,9,Fair
2016-01-30,07:51,31,18,59,9,Fair
2016-01-30,08:51,31,18,59,8,Partly Cloudy
2016-01-30,09:51,33,18,54,7,Partly Cloudy
2016-01-30,10:51,35,18,50,3,Mostly Cloudy
2016-01-30,11:51,36,19,50,6,Mostly Cloudy
2016-01-30,12:51,37,18,46,12,Mostly Cloudy
2016-01-30,13:51,38,20,48,12,Mostly Cloudy
2016-01-30,14:51,39,19,45,9,Mostly Cloudy
2016-01-30,15:51,39,17,41,12,Mostly Cloudy
2016-01-30,16:51,40,16,38,8,Mostly Cloudy
2016-01-30,17:51,39,16,39,9,Partly Cloudy
2016-01-30,18:51,39,18,43,7,Partly Cloudy
2016-01-30,19:51,39,17,41,8,Partly Cloudy
2016-01-30,20:51,39,18,43,10,Cloudy
2016-01-30,21:51,39,19,45,12,Mostly Cloudy
2016-01-30,22:51,38,21,51,10,Mostly Cloudy
2016-01-30,23:51,38,23,55,8,Partly Cloudy
2016-01-31,00:51,38,24,57,8,Cloudy
2016-01-31,01:51,37,25,62,8,Partly Cloudy
2016-01-31,02:51,37,25,62,6,Partly Cloudy
2016-01-31,03:51,37,25,62,7,Cloudy
2016-01-31,04:51,38,26,62,7,Cloudy
2016-01-31,05:51,38,26,62,8,Cloudy
2016-01-31,06:51,39,26,60,9,Mostly Cloudy
2016-01-31,07:51,39,27,62,9,Mostly Cloudy
2016-01-31,08:51,40,27,60,6,Mostly Cloudy
2016-01-31,09:51,42,26,53,7,Mostly Cloudy
2016-01-31,10:51,45,26,48,6,Mostly Cloudy
2016-01-31,11:51,49,26,41,8,Mostly Cloudy
2016-01-31,12:51,51,26,38,8,Mostly Cloudy
2016-01-31,13:51,54,27,35,8,Mostly Cloudy
2016-01-31,14:51,55,28,35,7,Cloudy
2016-01-31,15:51,52,31,45,6,Mostly Cloudy
2016-01-31,16:51,48,33,56,8,Cloudy
2016-01-31,17:51,47,38,71,8,Mostly Cloudy
2016-01-31,18:51,46,38,73,7,Cloudy
2016-01-31,19:51,46,39,76,3,Cloudy
2016-01-31,20:51,48,38,68,8,Cloudy
2016-01-31,21:51,47,37,68,6,Cloudy
2016-01-31,22:51,46,37,71,8,Cloudy
2016-01-31,23:51,47,38,71,6,Cloudy
2016-02-01,00:51,48,37,66,6,Cloudy
2016-02-01,01:51,49,37,64,8,Cloudy
2016-02-01,02:51,47,37,68,6,Cloudy
2016-02-01,03:51,47,37,68,8,Cloudy
2016-02-01,04:51,45,37,74,7,Mostly Cloudy
2016-02-01,05:51,48,37,66,6,Cloudy
2016-02-01,06:51,48,37,66,9,Cloudy
2016-02-01,07:51,49,38,66,6,Mostly Cloudy
2016-02-01,08:51,51,38,61,7,Mostly Cloudy
2016-02-01,09:51,57,39,51,5,Mostly Cloudy
2016-02-01,10:51,58,39,49,10,Mostly Cloudy
2016-02-01,11:51,58,40,51,6,Mostly Cloudy
2016-02-01,12:51,59,40,49,7,Mostly Cloudy
2016-02-01,13:51,57,41,55,15,Light Rain
2016-02-01,14:51,56,39,53,13,Cloudy
2016-02-01,15:51,53,35,50,13,Light Rain
2016-02-01,16:51,52,36,54,5,Cloudy
2016-02-01,17:51,51,32,48,6,Cloudy
2016-02-01,18:51,51,30,44,9,Cloudy
2016-02-01,19:51,51,28,41,12,Mostly Cloudy
2016-02-01,20:51,49,26,41,14,Mostly Cloudy
2016-02-01,21:51,47,30,52,9,Mostly Cloudy
2016-02-01,22:51,46,28,50,10,Partly Cloudy
2016-02-01,23:51,45,26,48,10,Partly Cloudy
2016-02-02,00:51,43,27,53,7,Fair
2016-02-02,01:51,42,25,51,7,Fair
2016-02-02,02:51,41,25,53,8,Fair
2016-02-02,03:51,41,26,55,5,Fair
2016-02-02,04:51,40,26,58,0,Fair
2016-02-02,05:51,39,26,60,0,Fair
2016-02-02,06:51,38,26,62,0,Fair
2016-02-02,07:51,42,27,55,3,Fair
2016-02-02,08:51,42,28,58,6,Partly Cloudy
2016-02-02,09:51,45,28,52,8,Partly Cloudy
2016-02-02,10:51,47,25,42,7,Fair
2016-02-02,11:51,48,24,39,9,Fair
2016-02-02,12:51,48,25,41,0,Fair
2016-02-02,13:51,49,24,38,6,Fair
2016-02-02,14:51,51,24,35,0,Fair
2016-02-02,15:51,50,24,36,0,Fair
2016-02-02,16:51,50,24,36,0,Partly Cloudy
2016-02-02,17:51,47,26,44,7,Partly Cloudy
2016-02-02,18:51,45,31,58,7,Fair
2016-02-02,19:51,44,33,65,7,Cloudy
2016-02-02,20:51,44,31,60,8,Partly Cloudy
2016-02-02,21:51,43,30,60,7,Mostly Cloudy
2016-02-02,22:51,43,30,60,6,Cloudy
2016-02-02,23:51,43,29,58,6,Mostly Cloudy
2016-02-03,00:51,42,32,67,7,Partly Cloudy
2016-02-03,01:51,42,32,67,5,Cloudy
2016-02-03,02:51,42,33,70,8,Cloudy
2016-02-03,03:51,42,35,76,3,Cloudy
2016-02-03,04:51,42,36,79,6,Cloudy
2016-02-03,05:51,45,37,74,9,Cloudy
2016-02-03,06:51,48,39,71,9,Cloudy
2016-02-03,07:51,49,41,74,10,Light Rain
2016-02-03,08:51,50,44,80,14,Cloudy
2016-02-03,09:51,52,46,80,20,Cloudy
2016-02-03,10:51,55,48,77,22,Cloudy / Windy
2016-02-03,11:51,54,48,80,15,Cloudy
2016-02-03,12:51,53,48,83,15,Light Rain
2016-02-03,13:51,54,51,90,22,Light Rain / Windy
2016-02-03,14:51,56,53,90,12,Light Rain
2016-02-03,15:51,56,53,90,9,Rain
2016-02-03,16:51,56,53,90,9,Rain
2016-02-03,17:51,56,53,90,13,Light Rain
2016-02-03,18:51,54,52,93,17,Light Rain
2016-02-03,19:51,53,51,93,18,Light Rain
2016-02-03,20:51,57,54,89,15,Mostly Cloudy
2016-02-03,21:51,57,53,87,9,Mostly Cloudy
2016-02-03,22:51,56,52,87,6,Cloudy
2016-02-03,23:51,57,53,87,5,Cloudy
2016-02-04,00:51,57,53,87,7,Cloudy
2016-02-04,01:51,58,53,84,9,Cloudy
2016-02-04,02:51,58,54,87,7,Cloudy
2016-02-04,03:51,57,54,89,5,Cloudy
2016-02-04,04:51,56,53,90,8,Cloudy
2016-02-04,05:51,55,52,89,7,Light Rain
2016-02-04,06:51,54,52,93,0,Cloudy
2016-02-04,07:51,56,52,87,15,Cloudy
2016-02-04,08:51,51,41,68,16,Cloudy
2016-02-04,09:51,52,39,61,15,Cloudy
2016-02-04,10:51,51,35,54,20,Mostly Cloudy
2016-02-04,11:51,52,35,53,9,Cloudy
2016-02-04,12:51,52,34,50,9,Cloudy
2016-02-04,13:51,50,34,54,10,Cloudy
2016-02-04,14:51,51,34,52,10,Cloudy
2016-02-04,15:51,51,32,48,9,Cloudy
2016-02-04,16:51,50,31,48,5,Cloudy
2016-02-04,17:51,50,32,50,5,Cloudy
2016-02-04,18:51,50,31,48,8,Cloudy
2016-02-04,19:51,49,33,54,8,Light Rain
2016-02-04,20:51,48,31,52,10,Cloudy
2016-02-04,21:51,48,30,50,9,Light Rain
2016-02-04,22:51,44,33,65,12,Light Rain
2016-02-04,23:51,44,27,51,20,Cloudy
2016-02-05,00:51,42,28,58,17,Light Rain
2016-02-05,01:51,41,29,62,14,Wintry Mix
2016-02-05,02:51,38,31,76,17,Wintry Mix
2016-02-05,03:51,35,31,85,14,Light Snow
2016-02-05,04:51,34,31,89,10,Light Snow
2016-02-05,05:51,33,31,92,16,Snow
2016-02-05,06:51,33,30,89,21,Light Snow / Windy
2016-02-05,07:51,34,29,82,18,Light Snow
2016-02-05,08:51,32,28,85,22,Light Snow / Windy
2016-02-05,09:51,34,28,79,15,Light Snow
2016-02-05,10:51,33,28,82,18,Light Snow
2016-02-05,11:51,34,27,75,18,Cloudy
2016-02-05,12:51,36,27,70,16,Cloudy
2016-02-05,13:51,39,26,60,13,Partly Cloudy
2016-02-05,14:51,41,26,55,17,Partly Cloudy
2016-02-05,15:51,41,19,41,23,Mostly Cloudy / Windy
2016-02-05,16:51,40,18,41,18,Partly Cloudy
2016-02-05,17:51,39,17,41,18,Fair
2016-02-05,18:51,38,17,43,18,Fair
2016-02-05,19:51,37,17,44,17,Fair
2016-02-05,20:51,36,16,44,17,Partly Cloudy
2016-02-05,21:51,35,17,48,16,Partly Cloudy
2016-02-05,22:51,34,18,52,16,Fair
2016-02-05,23:51,34,18,52,13,Fair
2016-02-06,00:51,34,17,50,12,Fair
2016-02-06,01:51,33,18,54,12,Fair
2016-02-06,02:51,33,18,54,13,Fair
2016-02-06,03:51,32,17,54,5,Cloudy
2016-02-06,04:51,33,18,54,9,Cloudy
2016-02-06,05:51,33,18,54,6,Partly Cloudy
2016-02-06,06:51,32,18,56,3,Fair
2016-02-06,07:51,34,18,52,9,Fair
2016-02-06,08:51,35,17,48,5,Cloudy
2016-02-06,09:51,37,17,44,9,Cloudy
2016-02-06,10:51,38,18,44,7,Mostly Cloudy
2016-02-06,11:51,38,19,47,12,Mostly Cloudy
2016-02-06,12:51,39,20,46,9,Cloudy
2016-02-06,13:51,40,21,47,9,Mostly Cloudy
2016-02-06,14:51,40,20,45,14,Mostly Cloudy
2016-02-06,15:51,40,19,43,12,Mostly Cloudy
2016-02-06,16:51,40,19,43,8,Mostly Cloudy
2016-02-06,17:51,40,18,41,7,Mostly Cloudy
2016-02-06,18:51,39,19,45,9,Mostly Cloudy
2016-02-06,19:51,39,20,46,8,Mostly Cloudy
2016-02-06,20:51,39,21,49,9,Cloudy
2016-02-06,21:51,39,22,50,8,Partly Cloudy
2016-02-06,22:51,38,23,55,8,Partly Cloudy
2016-02-06,23:51,38,23,55,7,Partly Cloudy
2016-02-07,00:51,37,22,54,7,Fair
2016-02-07,01:51,37,22,54,6,Partly Cloudy
2016-02-07,02:51,35,23,61,6,Partly Cloudy
2016-02-07,03:51,35,23,61,5,Partly Cloudy
2016-02-07,04:51,36,22,57,5,Fair
2016-02-07,05:51,35,24,64,3,Fair
2016-02-07,06:51,35,24,64,3,Partly Cloudy
2016-02-07,07:51,37,24,59,0,Partly Cloudy
2016-02-07,08:51,38,23,55,0,Cloudy
2016-02-07,09:51,42,23,47,0,Partly Cloudy
2016-02-07,10:51,43,23,45,5,Partly Cloudy
2016-02-07,11:51,45,22,40,0,Mostly Cloudy
2016-02-07,12:51,46,22,39,3,Cloudy
2016-02-07,13:51,46,24,42,8,Mostly Cloudy
2016-02-07,14:51,45,24,44,8,Mostly Cloudy
2016-02-07,15:51,44,23,43,10,Mostly Cloudy
2016-02-07,16:51,42,28,58,9,Cloudy
2016-02-07,17:51,41,31,67,10,Mostly Cloudy
2016-02-07,18:51,40,31,70,12,Cloudy
2016-02-07,19:51,40,30,68,8,Cloudy
2016-02-07,20:51,40,30,68,9,Cloudy
2016-02-07,21:51,40,31,70,10,Cloudy
2016-02-07,22:51,40,31,70,17,Cloudy
2016-02-07,23:51,40,28,63,21,Cloudy / Windy
2016-02-08,00:51,39,26,60,20,Cloudy
2016-02-08,01:51,39,23,53,17,Fair
2016-02-08,02:51,38,27,65,17,Cloudy
2016-02-08,03:51,38,28,68,14,Cloudy
2016-02-08,04:51,39,28,65,16,Cloudy
2016-02-08,05:51,39,28,65,20,Cloudy
2016-02-08,06:51,39,28,65,20,Cloudy
2016-02-08,07:51,38,27,65,21,Cloudy / Windy
2016-02-08,08:51,37,26,65,21,Cloudy / Windy
2016-02-08,09:51,33,29,85,25,Heavy Snow / Windy
2016-02-08,10:51,32,28,85,9,Light Snow
2016-02-08,11:51,32,27,82,17,Light Snow
2016-02-08,12:51,32,24,73,16,Haze
2016-02-08,13:51,33,24,70,12,Cloudy
2016-02-08,14:51,33,23,66,15,Cloudy
2016-02-08,15:51,33,24,70,15,Cloudy
2016-02-08,16:51,32,23,69,8,Light Snow
2016-02-08,17:51,32,23,69,9,Light Snow
2016-02-08,18:51,31,23,72,9,Light Snow
2016-02-08,19:51,30,23,75,9,Light Snow
2016-02-08,20:51,29,23,78,9,Light Snow
2016-02-08,21:51,29,23,78,8,Wintry Mix
2016-02-08,22:51,29,24,82,7,Light Freezing Drizzle
2016-02-08,23:51,29,24,82,12,Light Snow
2016-02-09,00:51,28,23,81,13,Cloudy
2016-02-09,01:51,28,22,78,9,Cloudy
2016-02-09,02:51,28,22,78,8,Light Snow
2016-02-09,03:51,28,22,78,14,Light Snow
2016-02-09,04:51,28,23,81,13,Light Snow
2016-02-09,05:51,27,22,81,10,Cloudy
2016-02-09,06:51,28,23,81,10,Cloudy
2016-02-09,07:51,29,23,78,10,Cloudy
2016-02-09,08:51,29,23,78,15,Cloudy
2016-02-09,09:51,29,22,75,14,Cloudy
2016-02-09,10:51,30,23,75,12,Mostly Cloudy
2016-02-09,11:51,32,22,66,8,Partly Cloudy
2016-02-09,12:51,33,22,64,7,Mostly Cloudy
2016-02-09,13:51,33,23,66,5,Cloudy
2016-02-09,14:51,34,23,64,3,Cloudy
2016-02-09,15:51,34,22,61,7,Cloudy
2016-02-09,16:51,34,23,64,7,Cloudy
2016-02-09,17:51,34,23,64,7,Mostly Cloudy
2016-02-09,18:51,34,24,67,6,Cloudy
2016-02-09,19:51,34,23,64,6,Cloudy
2016-02-09,20:51,34,24,67,7,Light Snow
2016-02-09,21:51,33,24,70,6,Cloudy
2016-02-09,22:51,33,25,72,5,Cloudy
2016-02-09,23:51,33,26,75,0,Cloudy
2016-02-10,00:51,33,25,72,3,Cloudy
2016-02-10,01:51,33,27,78,5,Light Snow
2016-02-10,02:51,33,28,82,5,Light Snow
2016-02-10,03:51,33,30,89,3,Wintry Mix
2016-02-10,04:51,34,30,85,6,Cloudy
2016-02-10,05:51,35,28,76,8,Cloudy
2016-02-10,06:51,35,28,76,6,Cloudy
2016-02-10,07:51,35,29,78,8,Light Snow
2016-02-10,08:51,36,29,76,9,Light Snow
2016-02-10,09:51,36,28,73,13,Cloudy
2016-02-10,10:51,36,28,73,13,Cloudy
2016-02-10,11:51,38,25,60,12,Mostly Cloudy
2016-02-10,12:51,39,24,55,13,Cloudy
2016-02-10,13:51,39,22,50,14,Cloudy
2016-02-10,14:51,39,20,46,16,Cloudy
2016-02-10,15:51,39,19,45,15,Mostly Cloudy
2016-02-10,16:51,38,18,44,17,Mostly Cloudy
2016-02-10,17:51,37,17,44,16,Mostly Cloudy
2016-02-10,18:51,36,17,46,20,Mostly Cloudy
2016-02-10,19:51,35,16,46,20,Fair
2016-02-10,20:51,34,16,48,17,Fair
2016-02-10,21:51,33,16,50,14,Partly Cloudy
2016-02-10,22:51,32,15,50,15,Cloudy
2016-02-10,23:51,32,16,52,17,Cloudy
2016-02-11,00:51,32,15,50,16,Cloudy
2016-02-11,01:51,29,19,67,18,Light Snow
2016-02-11,02:51,26,20,78,23,Snow / Windy
2016-02-11,03:51,28,10,47,20,Cloudy
2016-02-11,04:51,26,7,44,23,Mostly Cloudy / Windy
2016-02-11,05:51,25,4,41,22,Mostly Cloudy / Windy
2016-02-11,06:51,25,5,43,17,Partly Cloudy
2016-02-11,07:51,24,4,42,13,Fair
2016-02-11,08:51,26,3,37,16,Fair
2016-02-11,09:51,26,0,32,23,Partly Cloudy / Windy
2016-02-11,10:51,26,0,32,22,Mostly Cloudy / Windy
2016-02-11,11:51,25,0,34,17,Cloudy
2016-02-11,12:51,26,0,32,29,Mostly Cloudy / Windy
2016-02-11,13:51,26,1,34,22,Cloudy / Windy
2016-02-11,14:51,26,4,39,23,Mostly Cloudy / Windy
2016-02-11,15:51,26,3,37,25,Mostly Cloudy / Windy
2016-02-11,16:51,25,1,36,22,Mostly Cloudy / Windy
2016-02-11,17:51,24,1,37,24,Mostly Cloudy / Windy
2016-02-11,18:51,23,-2,34,23,Partly Cloudy / Windy
2016-02-11,19:51,22,-1,37,22,Fair / Windy
2016-02-11,20:51,22,-2,35,22,Fair / Windy
2016-02-11,21:51,21,3,46,18,Fair
2016-02-11,22:51,21,0,40,20,Fair
2016-02-11,23:51,20,2,46,20,Fair
2016-02-12,00:51,20,0,42,22,Fair / Windy
2016-02-12,01:51,19,1,46,20,Fair
2016-02-12,02:51,19,2,47,16,Fair
2016-02-12,03:51,18,0,45,14,Partly Cloudy
2016-02-12,04:51,18,0,45,14,Partly Cloudy
2016-02-12,05:51,17,0,47,16,Fair
2016-02-12,06:51,17,1,50,16,Partly Cloudy
2016-02-12,07:51,18,0,45,10,Fair
2016-02-12,08:51,19,0,43,8,Fair
2016-02-12,09:51,22,1,40,3,Partly Cloudy
2016-02-12,10:51,23,-1,35,3,Mostly Cloudy
2016-02-12,11:51,25,-1,33,8,Mostly Cloudy
2016-02-12,12:51,26,0,32,10,Mostly Cloudy
2016-02-12,13:51,26,1,34,6,Cloudy
2016-02-12,14:51,26,0,32,13,Cloudy
2016-02-12,15:51,27,-1,30,10,Cloudy
2016-02-12,16:51,26,0,32,14,Cloudy
2016-02-12,17:51,25,0,34,12,Cloudy
2016-02-12,18:51,25,4,41,9,Cloudy
2016-02-12,19:51,25,5,43,8,Cloudy
2016-02-12,20:51,24,5,44,10,Cloudy
2016-02-12,21:51,24,4,42,13,Cloudy
2016-02-12,22:51,24,6,46,13,Cloudy
2016-02-12,23:51,24,8,51,16,Cloudy
2016-02-13,00:51,23,9,55,15,Cloudy
2016-02-13,01:51,23,11,60,13,Cloudy
2016-02-13,02:51,23,12,63,15,Mostly Cloudy
2016-02-13,03:51,22,12,66,15,Fair
2016-02-13,04:51,22,12,66,17,Partly Cloudy
2016-02-13,05:51,22,12,66,17,Fair
2016-02-13,06:51,23,11,60,18,Fair
2016-02-13,07:51,23,6,48,23,Partly Cloudy / Windy
2016-02-13,08:51,23,5,46,21,Partly Cloudy / Windy
2016-02-13,09:51,22,3,44,26,Mostly Cloudy / Windy
2016-02-13,10:51,23,1,39,26,Mostly Cloudy / Windy
2016-02-13,11:51,21,-3,35,21,Mostly Cloudy / Windy
2016-02-13,12:51,20,-1,40,24,Mostly Cloudy / Windy
2016-02-13,13:51,19,-7,31,26,Partly Cloudy / Windy
2016-02-13,14:51,19,-2,40,29,Partly Cloudy / Windy
2016-02-13,15:51,17,-4,39,32,Fair / Windy
2016-02-13,16:51,15,-8,36,30,Fair / Windy
2016-02-13,17:51,13,-8,39,30,Fair / Windy
2016-02-13,18:51,11,-7,44,28,Fair / Windy
2016-02-13,19:51,10,-7,46,29,Fair / Windy
2016-02-13,20:51,8,-8,48,20,Fair
2016-02-13,21:51,8,-9,46,21,Fair / Windy
2016-02-13,22:51,8,-9,46,26,Fair / Windy
2016-02-13,23:51,8,-8,48,24,Fair / Windy
2016-02-14,00:51,8,-9,46,24,Fair / Windy
2016-02-14,01:51,7,-8,51,23,Fair / Windy
2016-02-14,02:51,7,-7,53,23,Fair / Windy
2016-02-14,03:51,5,-7,58,16,Fair
2016-02-14,04:51,4,-9,55,22,Fair / Windy
2016-02-14,05:51,3,-11,52,22,Fair / Windy
2016-02-14,06:51,1,-12,55,16,Fair
2016-02-14,07:51,2,-12,52,24,Fair / Windy
2016-02-14,08:51,3,-11,52,20,Fair
2016-02-14,09:51,4,-12,48,16,Fair
2016-02-14,10:51,6,-12,44,10,Fair
2016-02-14,11:51,8,-14,36,7,Fair
2016-02-14,12:51,11,-12,35,10,Fair
2016-02-14,13:51,13,-13,31,14,Fair
